season,holiday,workingday,weather,temp,atemp,humidity,windspeed,rent
1,0,1,2,9.84,12.12,75,8.9981,4.174387269895637
1,0,1,2,9.84,14.395,75,0.0,5.176149732573829
1,0,1,2,9.84,12.88,81,7.0015,5.1298987149230735
1,0,1,2,9.84,12.12,81,8.9981,4.6913478822291435
1,0,1,2,9.02,11.365,87,8.9981,4.31748811353631
1,0,1,2,9.02,11.365,87,8.9981,4.174387269895637
1,0,1,2,9.02,12.88,87,6.0032,3.6109179126442243
1,0,1,3,8.2,9.85,93,12.998,2.833213344056216
1,0,1,3,9.02,12.12,93,7.0015,1.0986122886681096
1,0,1,3,9.02,11.365,93,12.998,1.3862943611198906
1,0,1,3,9.02,11.365,93,8.9981,1.6094379124341003
1,0,1,3,9.02,11.365,93,8.9981,0.6931471805599453
1,0,1,3,9.02,10.605,93,19.0012,0.6931471805599453
1,0,1,3,9.02,12.12,93,7.0015,1.3862943611198906
1,0,1,3,9.02,12.12,93,7.0015,2.9444389791664403
1,0,1,3,9.02,10.605,93,15.0013,3.912023005428146
1,0,1,3,9.02,10.605,93,15.0013,5.049856007249537
1,0,1,2,9.84,12.88,93,6.0032,4.820281565605037
1,0,1,2,9.02,13.635,100,0.0,4.127134385045092
1,0,1,2,9.84,11.365,93,12.998,3.9702919135521215
1,0,1,2,9.84,11.365,93,15.0013,4.174387269895637
1,0,1,1,13.94,16.665,93,11.0014,4.330733340286331
1,0,1,1,15.58,19.695,82,26.0027,4.1588830833596715
1,0,1,1,15.58,19.695,76,22.0028,4.343805421853684
1,0,1,1,14.76,16.665,71,19.9995,4.6443908991413725
1,0,1,1,14.76,15.91,53,35.0008,5.25227342804663
1,0,1,1,13.94,14.395,42,36.9974,5.2094861528414205
1,0,1,1,11.48,12.12,45,32.9975,4.5217885770490405
1,0,1,1,9.84,9.85,48,36.9974,4.330733340286331
1,0,1,1,9.02,9.85,47,22.0028,4.1588830833596715
1,0,1,1,9.02,10.605,44,16.9979,3.7135720667043075
1,0,1,1,8.2,8.335,44,30.0026,3.4965075614664802
1,0,1,1,8.2,8.335,40,30.0026,2.5649493574615367
1,0,1,1,8.2,7.575,44,35.0008,1.791759469228055
1,0,1,1,7.38,8.335,43,16.9979,1.0986122886681096
1,0,1,1,7.38,8.335,43,16.9979,0.6931471805599453
1,0,1,1,6.56,6.82,50,19.9995,1.0986122886681096
1,0,1,1,6.56,6.82,43,23.9994,3.6888794541139363
1,0,1,1,5.74,6.06,50,22.0028,4.477336814478206
1,0,1,1,5.74,6.06,50,23.9994,5.241747015059643
1,0,1,1,6.56,6.82,47,19.9995,4.897839799950911
1,0,1,1,7.38,7.575,43,22.0028,3.9702919135521215
1,0,1,1,7.38,6.82,43,30.0026,4.174387269895637
1,0,1,1,8.2,9.09,40,23.9994,4.2484952420493585
1,0,1,1,8.2,8.335,40,27.9993,3.951243718581427
1,0,1,1,9.02,9.85,37,26.0027,3.8712010109078907
1,0,1,1,9.02,9.85,37,22.0028,4.110873864173311
1,0,1,1,9.02,10.605,37,16.9979,4.3694478524670215
1,0,1,1,8.2,9.85,40,12.998,5.170483995038151
1,0,1,1,8.2,10.605,40,11.0014,4.997212273764115
1,0,1,1,8.2,12.88,40,0.0,4.574710978503383
1,0,1,1,8.2,11.365,47,6.0032,4.700480365792416
1,0,1,1,7.38,10.605,55,7.0015,4.007333185232471
1,0,1,1,7.38,10.605,51,6.0032,3.737669618283368
1,0,1,1,8.2,11.365,47,7.0015,3.6635616461296463
1,0,1,2,8.2,12.88,44,0.0,2.6390573296152584
1,0,1,2,6.56,11.365,59,0.0,2.0794415416798357
1,0,1,2,5.74,8.335,63,7.0015,0.6931471805599453
1,0,1,2,5.74,8.335,63,7.0015,0.6931471805599453
1,0,1,2,5.74,7.575,63,8.9981,2.0794415416798357
1,0,1,2,6.56,11.365,55,0.0,3.3672958299864737
1,0,1,1,5.74,10.605,59,0.0,4.477336814478206
1,0,1,1,5.74,7.575,74,8.9981,5.3981627015177525
1,0,1,2,6.56,9.09,80,8.9981,4.852030263919617
1,0,1,2,8.2,10.605,51,8.9981,3.951243718581427
1,0,1,1,9.02,11.365,51,11.0014,4.174387269895637
1,0,1,2,9.84,12.12,48,11.0014,4.465908118654584
1,0,1,2,10.66,12.88,50,15.0013,4.418840607796597
1,0,1,2,11.48,13.635,45,11.0014,4.5217885770490405
1,0,1,2,11.48,13.635,48,16.9979,4.51085950651685
1,0,1,2,12.3,14.395,42,15.0013,4.605170185988091
1,0,1,2,10.66,13.635,56,8.9981,5.327876168789581
1,0,1,2,9.84,12.88,60,7.0015,5.049856007249537
1,0,1,2,9.84,12.12,65,8.9981,4.6443908991413725
1,0,1,2,9.84,12.12,65,11.0014,4.276666119016055
1,0,1,2,9.84,12.12,70,11.0014,3.784189633918261
1,0,1,2,9.84,12.12,65,11.0014,3.8501476017100584
1,0,1,2,9.84,12.12,70,8.9981,3.4657359027997265
1,0,0,2,9.84,12.12,70,11.0014,3.6888794541139363
1,0,0,2,9.84,12.12,65,11.0014,2.9444389791664403
1,0,0,2,9.84,12.12,75,11.0014,2.8903717578961645
1,0,0,2,9.84,12.12,75,11.0014,2.4849066497880004
1,0,0,3,9.02,11.365,93,8.9981,2.197224577336219
1,0,0,3,8.2,11.365,100,6.0032,2.3025850929940455
1,0,0,3,8.2,12.88,100,0.0,1.6094379124341003
1,0,0,3,9.02,12.88,93,6.0032,1.6094379124341003
1,0,0,3,8.2,11.365,100,6.0032,2.3978952727983707
1,0,0,3,8.2,11.365,100,6.0032,3.044522437723423
1,0,0,3,8.2,10.605,100,8.9981,3.5553480614894135
1,0,0,3,9.02,11.365,100,8.9981,3.8712010109078907
1,0,0,3,9.02,11.365,100,11.0014,3.9702919135521215
1,0,0,3,9.02,11.365,100,11.0014,4.290459441148391
1,0,0,3,9.02,13.635,100,0.0,4.025351690735149
1,0,0,3,9.02,13.635,100,0.0,4.110873864173311
1,0,0,3,9.02,11.365,100,8.9981,4.276666119016055
1,0,0,2,9.84,10.605,100,19.0012,4.3694478524670215
1,0,0,2,11.48,12.12,93,30.0026,4.430816798843313
1,0,0,2,11.48,12.12,93,30.0026,4.442651256490317
1,0,0,1,12.3,14.395,87,16.9979,4.2484952420493585
1,0,0,1,10.66,12.88,100,12.998,4.04305126783455
1,0,0,1,10.66,13.635,93,8.9981,3.828641396489095
1,0,0,1,10.66,12.88,93,15.0013,4.0943445622221
1,0,0,1,10.66,12.88,70,12.998,3.6888794541139363
1,0,0,1,10.66,11.365,65,27.9993,3.8066624897703196
1,0,0,1,10.66,11.365,60,22.0028,3.044522437723423
1,0,0,1,10.66,14.395,60,6.0032,2.6390573296152584
1,0,0,1,10.66,11.365,60,23.9994,1.0986122886681096
1,0,0,1,10.66,12.88,60,15.0013,0.6931471805599453
1,0,0,1,10.66,12.88,60,15.0013,0.6931471805599453
1,0,0,1,9.84,12.12,65,11.0014,2.197224577336219
1,0,0,1,9.84,12.88,65,7.0015,3.1780538303479453
1,0,0,1,11.48,14.395,56,7.0015,3.828641396489095
1,0,0,1,12.3,14.395,52,16.9979,4.499809670330265
1,0,0,1,13.12,15.15,49,16.9979,4.770684624465664
1,0,0,1,13.94,16.665,46,0.0,5.164785973923514
1,0,0,1,13.94,18.18,46,0.0,5.2094861528414205
1,0,0,1,13.94,17.425,46,6.0032,5.087596335232384
1,0,0,1,13.94,17.425,46,6.0032,5.2094861528414205
1,0,0,1,13.94,17.425,49,7.0015,5.062595033026967
1,0,0,1,13.94,18.18,46,0.0,4.804021044733257
1,0,0,1,12.3,15.15,56,11.0014,4.3694478524670215
1,0,0,1,11.48,14.395,61,8.9981,3.0910424533583156
1,0,0,1,11.48,14.395,61,7.0015,3.295836866004329
1,0,0,1,10.66,15.15,60,0.0,3.332204510175204
1,0,0,1,10.66,15.15,60,0.0,4.143134726391533
1,0,0,1,9.84,14.395,65,0.0,3.4339872044851463
1,0,1,1,9.84,14.395,65,0.0,2.772588722239781
1,0,1,1,9.02,13.635,75,0.0,1.791759469228055
1,0,1,1,8.2,12.88,80,0.0,1.3862943611198906
1,0,1,1,8.2,12.88,86,0.0,0.6931471805599453
1,0,1,1,8.2,12.88,86,0.0,1.0986122886681096
1,0,1,1,8.2,12.88,86,0.0,2.3978952727983707
1,0,1,1,7.38,12.12,93,0.0,3.4339872044851463
1,0,1,1,7.38,12.12,86,0.0,4.564348191467836
1,0,1,2,6.56,11.365,100,0.0,5.442417710521793
1,0,1,1,9.02,13.635,80,0.0,4.77912349311153
1,0,1,1,9.84,12.88,75,7.0015,4.025351690735149
1,0,1,1,12.3,15.91,65,6.0032,3.8712010109078907
1,0,1,2,13.12,17.425,62,0.0,4.204692619390966
1,0,1,2,14.76,18.18,57,6.0032,4.174387269895637
1,0,1,2,14.76,18.18,57,6.0032,4.110873864173311
1,0,1,2,15.58,19.695,54,6.0032,3.9318256327243257
1,0,1,2,14.76,17.425,57,8.9981,4.74493212836325
1,0,1,2,13.12,15.91,70,11.0014,5.37989735354046
1,0,1,2,13.94,16.665,66,8.9981,5.170483995038151
1,0,1,2,13.12,17.425,70,0.0,4.859812404361672
1,0,1,2,13.12,16.665,70,7.0015,4.48863636973214
1,0,1,1,13.12,17.425,70,0.0,4.3694478524670215
1,0,1,1,11.48,15.15,81,6.0032,3.6375861597263857
1,0,1,2,12.3,16.665,81,0.0,3.2580965380214817
1,0,1,2,11.48,15.91,87,0.0,2.3978952727983707
1,0,1,2,11.48,15.91,87,0.0,1.6094379124341003
1,0,1,2,10.66,13.635,93,7.0015,1.0986122886681096
1,0,1,3,11.48,13.635,93,11.0014,0.6931471805599453
1,0,1,1,10.66,12.88,93,11.0014,1.3862943611198906
1,0,1,1,10.66,11.365,81,22.0028,1.0986122886681096
1,0,1,1,10.66,11.365,70,22.0028,3.6888794541139363
1,0,1,1,9.84,9.85,65,27.9993,4.61512051684126
1,0,1,1,9.84,9.85,56,32.9975,5.497168225293201
1,0,1,1,9.84,9.85,52,32.9975,4.9126548857360515
1,0,1,1,9.02,9.09,47,36.9974,3.8918202981106265
1,0,1,1,9.02,9.09,47,31.0009,3.9318256327243257
1,0,1,1,9.84,9.85,38,32.9975,4.189654742026425
1,0,1,2,9.84,9.85,32,30.0026,3.9318256327243257
1,0,1,1,9.02,9.85,37,27.9993,4.174387269895637
1,0,1,1,9.02,9.85,35,26.0027,3.951243718581427
1,0,1,1,9.02,9.09,35,35.0008,4.430816798843313
1,0,1,1,9.02,9.09,32,39.0007,5.176149732573829
1,0,1,1,8.2,9.09,32,26.0027,5.030437921392435
1,0,1,1,6.56,6.06,40,31.0009,4.624972813284271
1,0,1,1,6.56,6.82,40,22.0028,4.04305126783455
1,0,1,1,5.74,5.305,33,31.0009,4.007333185232471
1,0,1,1,4.92,5.305,33,23.9994,3.4011973816621555
1,0,1,1,4.92,5.305,33,22.0028,2.5649493574615367
1,0,1,1,4.1,3.79,36,23.9994,2.8903717578961645
1,0,1,1,4.1,5.305,36,15.0013,2.0794415416798357
1,0,1,1,3.28,3.79,38,19.0012,1.3862943611198906
1,0,1,1,2.46,3.79,45,8.9981,1.0986122886681096
1,0,1,1,2.46,5.305,45,7.0015,2.0794415416798357
1,0,1,1,2.46,7.575,45,0.0,3.784189633918261
1,0,1,1,2.46,5.305,49,7.0015,4.605170185988091
1,0,1,1,4.1,6.82,42,0.0,5.298317366548036
1,0,1,1,4.92,6.82,39,11.0014,4.820281565605037
1,0,1,1,5.74,9.09,36,0.0,4.0943445622221
1,0,1,2,5.74,7.575,43,11.0014,3.737669618283368
1,0,1,2,7.38,9.09,40,15.0013,4.127134385045092
1,0,1,1,7.38,8.335,40,16.9979,4.2484952420493585
1,0,1,1,8.2,9.09,34,19.9995,4.07753744390572
1,0,1,2,8.2,9.09,34,19.0012,4.174387269895637
1,0,1,2,8.2,9.85,37,16.9979,4.382026634673881
1,0,1,2,8.2,9.85,34,16.9979,5.1179938124167546
1,0,1,2,7.38,8.335,47,19.9995,5.141663556502659
1,0,1,3,5.74,6.06,86,16.9979,4.48863636973214
1,0,1,3,5.74,7.575,86,11.0014,4.442651256490317
1,0,1,2,5.74,7.575,86,11.0014,4.430816798843313
1,0,1,3,6.56,8.335,80,11.0014,3.8501476017100584
1,0,1,3,6.56,7.575,80,12.998,3.6375861597263857
1,0,1,3,5.74,6.82,86,12.998,2.833213344056216
1,0,1,3,5.74,7.575,80,8.9981,2.0794415416798357
1,0,1,3,5.74,7.575,80,8.9981,1.3862943611198906
1,0,1,2,5.74,6.82,59,15.0013,0.6931471805599453
1,0,1,2,4.92,6.06,50,15.0013,1.9459101490553132
1,0,1,2,4.92,6.06,54,19.0012,3.295836866004329
1,0,1,1,4.1,3.79,50,27.9993,4.605170185988091
1,0,1,1,4.1,3.79,49,22.0028,5.187385805840755
1,0,1,1,4.92,5.305,42,23.9994,4.812184355372417
1,0,1,1,4.92,5.305,42,19.9995,3.58351893845611
1,0,1,1,5.74,6.06,39,23.9994,3.828641396489095
1,0,1,1,6.56,6.82,34,26.0027,4.2484952420493585
1,0,1,1,7.38,8.335,29,19.9995,4.143134726391533
1,0,1,1,8.2,9.09,27,19.0012,3.8918202981106265
1,0,1,1,8.2,9.85,25,16.9979,3.9318256327243257
1,0,1,1,8.2,9.09,27,19.9995,4.394449154672438
1,0,1,1,7.38,9.09,26,12.998,5.111987788356543
1,0,1,1,6.56,9.09,28,8.9981,5.081404364984463
1,0,1,1,5.74,8.335,28,7.0015,4.727387818712341
1,0,1,1,5.74,9.09,31,6.0032,4.584967478670571
1,0,1,1,5.74,10.605,39,0.0,4.290459441148391
1,0,1,1,4.92,9.85,39,0.0,3.951243718581427
1,0,1,1,4.92,7.575,42,7.0015,3.5553480614894135
1,0,1,1,4.1,6.82,49,7.0015,2.70805020110221
1,0,1,1,4.1,6.82,54,6.0032,2.0794415416798357
1,0,1,1,4.1,6.82,54,6.0032,1.3862943611198906
1,0,1,1,3.28,6.06,63,6.0032,1.6094379124341003
1,0,1,1,4.1,9.09,68,0.0,3.2188758248682006
1,0,1,1,3.28,8.335,73,0.0,4.31748811353631
1,0,1,1,4.1,6.06,74,11.0014,5.37989735354046
1,0,1,1,4.92,6.06,74,15.0013,4.948759890378168
1,0,1,1,5.74,6.82,69,12.998,3.8066624897703196
1,0,1,1,9.02,11.365,47,8.9981,4.174387269895637
1,0,1,1,9.02,11.365,47,8.9981,4.276666119016055
1,0,1,1,9.84,11.365,35,12.998,4.709530201312334
1,0,1,1,12.3,14.395,26,16.9979,4.442651256490317
1,0,1,1,13.12,15.91,21,11.0014,4.31748811353631
1,0,1,1,12.3,14.395,28,12.998,4.836281906951478
1,0,1,1,12.3,16.665,24,0.0,5.356586274672012
1,0,1,1,11.48,15.91,28,0.0,5.164785973923514
1,0,1,1,10.66,15.15,33,0.0,4.624972813284271
1,0,1,1,9.02,11.365,55,8.9981,4.1588830833596715
1,0,1,1,8.2,10.605,59,8.9981,3.8712010109078907
1,0,1,1,8.2,11.365,64,6.0032,3.784189633918261
1,0,1,1,7.38,12.12,69,0.0,3.988984046564274
1,0,0,1,6.56,9.85,69,6.0032,3.4339872044851463
1,0,0,1,5.74,10.605,86,0.0,3.2188758248682006
1,0,0,1,5.74,10.605,80,0.0,2.772588722239781
1,0,0,1,4.92,9.85,80,0.0,2.3978952727983707
1,0,0,1,4.92,8.335,74,6.0032,1.6094379124341003
1,0,0,1,4.92,8.335,74,6.0032,0.6931471805599453
1,0,0,1,4.92,6.82,93,12.998,1.0986122886681096
1,0,0,1,4.92,7.575,80,7.0015,2.4849066497880004
1,0,0,1,5.74,7.575,86,8.9981,3.4339872044851463
1,0,0,1,6.56,9.09,64,8.9981,3.784189633918261
1,0,0,1,9.02,10.605,41,16.9979,4.442651256490317
1,0,0,1,12.3,13.635,28,22.0028,4.74493212836325
1,0,0,1,12.3,13.635,39,31.0009,4.795790545596741
1,0,0,1,12.3,13.635,39,27.9993,4.9126548857360515
1,0,0,1,13.94,15.91,31,19.0012,4.795790545596741
1,0,0,1,13.94,15.15,29,27.9993,5.164785973923514
1,0,0,1,13.94,15.15,29,27.9993,4.983606621708336
1,0,0,1,13.12,14.395,31,35.0008,4.927253685157204
1,0,0,1,11.48,12.88,38,22.0028,4.174387269895637
1,0,0,1,11.48,13.635,38,11.0014,3.737669618283368
1,0,0,1,10.66,12.88,41,15.0013,3.7135720667043075
1,0,0,1,10.66,15.15,41,0.0,3.951243718581427
1,0,0,1,9.84,12.88,44,6.0032,3.828641396489095
1,0,0,1,9.02,11.365,51,8.9981,3.4965075614664802
1,0,0,1,8.2,11.365,64,7.0015,3.6888794541139363
1,0,0,1,8.2,11.365,59,6.0032,3.2188758248682006
1,0,0,2,8.2,11.365,75,6.0032,3.044522437723423
1,0,0,2,8.2,11.365,69,7.0015,2.5649493574615367
1,0,0,2,8.2,10.605,69,11.0014,1.0986122886681096
1,0,0,2,8.2,10.605,69,8.9981,1.791759469228055
1,0,0,2,9.02,13.635,55,0.0,1.3862943611198906
1,0,0,2,9.02,11.365,64,12.998,2.5649493574615367
1,0,0,2,9.84,11.365,60,15.0013,3.8712010109078907
1,0,0,1,12.3,13.635,45,22.0028,4.663439094112067
1,0,0,1,13.12,14.395,39,30.0026,4.727387818712341
1,0,0,1,14.76,15.91,32,31.0009,5.030437921392435
1,0,0,1,15.58,19.695,29,23.9994,5.043425116919247
1,0,0,2,16.4,20.455,30,27.9993,5.087596335232384
1,0,0,2,16.4,20.455,30,19.9995,5.093750200806762
1,0,0,2,17.22,21.21,28,22.0028,4.90527477843843
1,0,0,1,17.22,21.21,28,22.0028,4.836281906951478
1,0,0,1,16.4,20.455,32,19.9995,4.564348191467836
1,0,0,1,16.4,20.455,35,19.0012,4.127134385045092
1,0,0,1,16.4,20.455,35,22.0028,3.8712010109078907
1,0,0,1,16.4,20.455,35,23.9994,3.951243718581427
1,0,0,1,16.4,20.455,35,19.9995,3.6109179126442243
1,0,0,1,16.4,20.455,35,23.9994,3.4339872044851463
1,0,1,1,15.58,19.695,37,23.9994,2.4849066497880004
1,0,1,1,15.58,19.695,37,23.9994,2.0794415416798357
1,0,1,1,14.76,16.665,40,19.9995,1.0986122886681096
1,0,1,1,13.94,15.91,46,15.0013,1.0986122886681096
1,0,1,1,13.12,15.15,53,19.0012,1.0986122886681096
1,0,1,1,13.12,15.15,53,19.0012,1.3862943611198906
1,0,1,1,13.94,15.15,46,19.9995,3.295836866004329
1,0,1,1,13.94,15.15,46,19.9995,4.59511985013459
1,0,1,1,15.58,19.695,40,31.0009,5.549076084895219
1,0,1,1,16.4,20.455,37,26.0027,4.875197323201151
1,0,1,1,18.04,21.97,33,15.0013,4.025351690735149
1,0,1,1,21.32,25.0,23,16.9979,3.988984046564274
1,0,1,1,22.96,26.515,22,30.0026,4.844187086458591
1,0,1,1,23.78,27.275,19,26.0027,4.795790545596741
1,0,1,1,24.6,29.545,15,32.9975,4.51085950651685
1,0,1,1,22.96,26.515,21,43.9989,4.51085950651685
1,0,1,1,21.32,25.0,27,31.0009,4.77912349311153
1,0,1,1,18.86,22.725,33,40.9973,5.497168225293201
1,0,1,1,16.4,20.455,40,40.9973,5.327876168789581
1,0,1,1,15.58,19.695,43,32.9975,4.59511985013459
1,0,1,1,14.76,15.91,46,31.0009,4.2626798770413155
1,0,1,1,14.76,15.91,50,35.0008,3.784189633918261
1,0,1,1,13.94,14.395,46,43.9989,3.828641396489095
1,0,1,1,13.12,14.395,49,32.9975,3.044522437723423
1,0,1,1,12.3,13.635,49,27.9993,2.995732273553991
1,0,1,1,12.3,12.12,42,51.9987,1.791759469228055
1,0,1,1,11.48,11.365,41,46.0022,1.3862943611198906
1,0,1,1,9.02,9.09,37,35.0008,0.6931471805599453
1,0,1,1,9.02,9.09,32,31.0009,1.6094379124341003
1,0,1,1,8.2,9.09,32,22.0028,3.4339872044851463
1,0,1,1,8.2,9.09,32,23.9994,4.663439094112067
1,0,1,1,8.2,9.09,32,23.9994,5.4116460518550396
1,0,1,1,9.02,9.85,29,30.0026,4.709530201312334
1,0,1,1,9.84,10.605,27,19.0012,3.9702919135521215
1,0,1,1,10.66,12.12,25,16.9979,4.060443010546419
1,0,1,1,11.48,13.635,24,16.9979,4.276666119016055
1,0,1,1,13.12,15.15,21,15.0013,4.418840607796597
1,0,1,1,13.94,15.91,19,15.0013,4.382026634673881
1,0,1,1,13.94,16.665,19,11.0014,4.454347296253507
1,0,1,1,13.94,15.91,19,16.9979,4.59511985013459
1,0,1,1,13.12,15.15,22,15.0013,5.332718793265369
1,0,1,1,12.3,15.15,22,8.9981,5.361292165709425
1,0,1,1,11.48,14.395,26,8.9981,4.983606621708336
1,0,1,1,10.66,13.635,33,7.0015,4.624972813284271
1,0,1,1,9.84,14.395,52,0.0,4.204692619390966
1,0,1,1,9.84,14.395,44,0.0,3.737669618283368
1,0,1,2,9.02,12.88,44,6.0032,3.044522437723423
1,0,1,1,9.02,12.88,41,6.0032,2.772588722239781
1,0,1,1,8.2,11.365,44,6.0032,2.3025850929940455
1,0,1,2,8.2,9.85,47,12.998,0.6931471805599453
1,0,1,1,8.2,9.85,51,12.998,0.6931471805599453
1,0,1,1,8.2,9.85,47,12.998,1.791759469228055
1,0,1,1,8.2,9.85,55,15.0013,3.526360524616161
1,0,1,2,8.2,9.85,55,15.0013,4.6913478822291435
1,0,1,2,9.02,11.365,55,11.0014,5.442417710521793
1,0,1,1,9.84,10.605,52,19.0012,4.828313737302301
1,0,1,1,10.66,11.365,41,26.0027,4.2484952420493585
1,0,1,1,13.94,15.15,34,19.9995,4.204692619390966
1,0,1,1,15.58,19.695,32,22.0028,4.465908118654584
1,0,1,1,17.22,21.21,30,23.9994,4.543294782270004
1,0,1,1,18.86,22.725,28,27.9993,4.418840607796597
1,0,1,1,18.86,22.725,28,27.9993,4.770684624465664
1,0,1,1,18.86,22.725,31,26.0027,4.812184355372417
1,0,1,1,18.86,22.725,28,19.0012,5.545177444479562
1,0,1,1,16.4,20.455,40,15.0013,5.407171771460119
1,0,1,1,13.94,15.91,53,15.0013,5.087596335232384
1,0,1,1,15.58,19.695,43,12.998,4.77912349311153
1,0,1,1,14.76,17.425,46,12.998,4.532599493153255
1,0,1,1,13.94,16.665,53,12.998,4.304065093204169
1,0,1,1,15.58,19.695,40,15.0013,3.526360524616161
1,0,1,1,13.94,16.665,53,12.998,2.8903717578961645
1,0,1,1,13.94,15.91,53,15.0013,1.9459101490553132
1,0,1,2,13.94,15.91,53,15.0013,1.9459101490553132
1,0,1,1,13.94,16.665,53,12.998,1.6094379124341003
1,0,1,1,13.12,15.91,57,12.998,1.6094379124341003
1,0,1,1,13.12,16.665,66,6.0032,2.5649493574615367
1,0,1,1,12.3,15.15,70,8.9981,3.8712010109078907
1,0,1,1,13.12,16.665,57,7.0015,4.844187086458591
1,0,1,1,13.12,16.665,57,6.0032,5.655991810819852
1,0,1,1,14.76,17.425,57,12.998,5.19295685089021
1,0,1,1,15.58,19.695,54,12.998,4.48863636973214
1,0,1,2,18.04,21.97,44,16.9979,4.51085950651685
1,0,1,1,19.68,23.485,41,15.0013,4.624972813284271
1,0,1,1,22.14,25.76,34,15.0013,4.820281565605037
1,0,1,1,24.6,31.06,31,15.0013,4.406719247264253
1,0,1,1,24.6,30.305,28,16.9979,4.672828834461906
1,0,1,2,22.96,26.515,35,19.9995,4.990432586778736
1,0,1,2,23.78,27.275,32,19.9995,5.616771097666571
1,0,1,2,22.14,25.76,42,19.0012,5.407171771460119
1,0,1,1,19.68,23.485,55,22.0028,5.170483995038151
1,0,1,1,19.68,23.485,59,22.0028,4.941642422609304
1,0,1,1,21.32,25.0,55,26.0027,4.828313737302301
1,0,1,1,20.5,24.24,59,19.0012,4.343805421853684
1,0,1,1,18.86,22.725,67,19.9995,3.8066624897703196
1,0,1,1,18.04,21.97,72,19.0012,3.4965075614664802
1,0,1,1,18.04,21.97,72,15.0013,2.197224577336219
1,0,1,1,18.04,21.97,72,19.0012,2.0794415416798357
1,0,1,1,18.86,22.725,67,16.9979,2.197224577336219
1,0,1,1,18.86,22.725,67,16.9979,0.6931471805599453
1,0,1,2,18.86,22.725,67,7.0015,2.0794415416798357
1,0,1,2,18.04,21.97,72,11.0014,3.9318256327243257
1,0,1,2,17.22,21.21,77,15.0013,4.762173934797756
1,0,1,2,17.22,21.21,77,12.998,5.60947179518496
1,0,1,2,17.22,21.21,77,12.998,5.135798437050261
1,0,1,2,18.04,21.97,72,15.0013,4.564348191467836
1,0,1,1,18.04,21.97,72,11.0014,4.736198448394496
1,0,1,1,20.5,24.24,59,12.998,5.225746673713201
1,0,1,1,24.6,31.06,43,12.998,5.176149732573829
1,0,1,1,27.06,31.06,36,19.9995,5.2574953720277815
1,0,1,1,27.06,31.06,36,22.0028,5.153291594497778
1,0,1,1,27.06,31.06,36,19.0012,5.4510384535657
1,0,1,1,27.06,31.06,34,23.9994,5.793013608384143
1,0,1,1,26.24,31.06,33,22.0028,5.41610040220442
1,0,1,1,25.42,31.06,29,39.0007,5.093750200806762
1,0,1,1,24.6,31.06,31,12.998,4.828313737302301
1,0,1,1,23.78,27.275,21,32.9975,4.290459441148391
1,0,1,1,22.14,25.76,10,16.9979,4.68213122712422
1,0,1,1,21.32,25.0,8,19.0012,4.356708826689592
1,0,0,1,19.68,23.485,12,32.9975,3.4011973816621555
1,0,0,1,18.86,22.725,14,27.9993,3.4657359027997265
1,0,0,1,18.04,21.97,13,26.0027,2.8903717578961645
1,0,0,1,17.22,21.21,14,19.9995,2.0794415416798357
1,0,0,1,16.4,20.455,15,22.0028,1.3862943611198906
1,0,0,1,16.4,20.455,15,22.0028,1.3862943611198906
1,0,0,1,16.4,20.455,17,27.9993,1.9459101490553132
1,0,0,1,15.58,19.695,17,35.0008,3.1354942159291497
1,0,0,1,15.58,19.695,17,39.0007,3.828641396489095
1,0,0,1,16.4,20.455,16,43.9989,4.025351690735149
1,0,0,1,17.22,21.21,16,39.0007,4.672828834461906
1,0,0,1,18.04,21.97,16,39.0007,4.820281565605037
1,0,0,1,18.04,21.97,18,32.9975,4.787491742782046
1,0,0,1,18.04,21.97,16,40.9973,5.049856007249537
1,0,0,1,18.86,22.725,15,43.9989,5.2832037287379885
1,0,0,1,18.04,21.97,16,50.0021,5.147494476813453
1,0,0,1,18.04,21.97,16,43.0006,4.795790545596741
1,0,0,1,17.22,21.21,19,40.9973,4.852030263919617
1,0,0,1,14.76,15.91,25,30.0026,4.48863636973214
1,0,0,1,13.94,15.15,29,23.9994,4.0943445622221
1,0,0,1,13.12,14.395,28,35.0008,3.8712010109078907
1,0,0,1,13.12,13.635,26,36.9974,3.526360524616161
1,0,0,1,12.3,12.88,28,32.9975,3.8066624897703196
1,0,0,1,11.48,12.12,33,30.0026,3.4011973816621555
1,0,1,1,12.3,13.635,70,31.0009,2.0794415416798357
1,0,1,1,10.66,11.365,70,23.9994,1.3862943611198906
1,0,1,1,9.84,10.605,65,26.0027,1.6094379124341003
1,0,1,1,9.02,10.605,69,19.0012,1.0986122886681096
1,0,1,1,9.02,10.605,69,16.9979,0.6931471805599453
1,0,1,1,8.2,9.09,64,19.0012,1.0986122886681096
1,0,1,1,8.2,9.09,59,19.9995,3.8501476017100584
1,0,1,1,8.2,9.09,59,22.0028,4.68213122712422
1,0,1,1,8.2,9.09,59,26.0027,5.3706380281276624
1,0,1,1,9.02,9.85,55,27.9993,4.828313737302301
1,0,1,1,9.84,10.605,52,19.0012,4.23410650459726
1,0,1,1,11.48,13.635,45,16.9979,4.04305126783455
1,0,1,1,12.3,15.15,39,8.9981,4.465908118654584
1,0,1,1,13.12,17.425,39,0.0,4.3694478524670215
1,0,1,1,13.12,16.665,36,8.9981,4.382026634673881
1,0,1,1,13.94,18.18,34,0.0,4.174387269895637
